date,start time,end time,mouse ID,level,go\no-go,stim index,stim name,score,licks_time
2025-09-04,15:44:15.939967,15:44:19.775903,00082ED4D6,L1,no-go,3,14KHZ.npz,cr,"['15:44:16.315475', '15:44:16.478253', '15:44:16.642363', '15:44:16.807828']"
2025-09-04,15:44:21.753219,15:44:25.581239,00082ED4D6,L1,no-go,3,14KHZ.npz,cr,"['15:44:24.135022', '15:44:24.301564']"
2025-09-04,18:23:03.024554,18:23:06.915495,00082ED4D6,L1,no-go,3,14KHZ.npz,cr,[]
2025-09-04,18:23:09.231241,18:23:11.688416,00082ED4D6,L1,go,2,7KHZ.npz,hit,"['18:23:09.841479', '18:23:10.007589', '18:23:10.252932', '18:23:10.416933', '18:23:10.579975', '18:23:10.823032']"
2025-09-04,18:23:13.270717,18:23:17.094009,00082ED4D6,L1,no-go,3,14KHZ.npz,cr,"['18:23:13.329046', '18:23:13.814118', '18:23:13.976971']"
2025-09-04,18:23:23.016664,18:23:26.856143,00082ED4D6,L1,no-go,3,14KHZ.npz,cr,[]
2025-09-04,18:23:50.130773,18:23:52.472548,00082ED4D6,L1,go,2,7KHZ.npz,hit,"['18:23:50.818539', '18:23:50.983095', '18:23:51.146282', '18:23:51.309523', '18:23:51.472689', '18:23:51.635637']"
2025-09-04,18:23:53.926194,18:23:57.754160,00082ED4D6,L1,no-go,3,14KHZ.npz,cr,"['18:23:54.949632', '18:23:55.116301', '18:23:55.279372', '18:23:55.522864', '18:23:55.686061']"
2025-09-04,18:23:59.141115,18:24:02.951458,00082ED4D6,L1,no-go,3,14KHZ.npz,cr,[]
2025-09-04,18:28:56.844122,18:29:00.677109,00082ECFD2,L1,no-go,3,14KHZ.npz,cr,['18:28:58.196537']
2025-09-04,18:29:02.754566,18:29:11.449346,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['18:29:03.492365', '18:29:03.656844', '18:29:03.980971', '18:29:04.224033', '18:29:04.386991', '18:29:04.630055']"
2025-09-04,18:29:14.415795,18:29:22.904364,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['18:29:14.460225', '18:29:14.706457', '18:29:14.951859', '18:29:15.116884', '18:29:15.361763', '18:29:16.086349']"
2025-09-04,18:29:55.961935,18:30:04.077008,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['18:29:56.003902', '18:29:56.169191', '18:29:56.492791', '18:29:56.736381', '18:29:56.979906', '18:29:57.223212']"
2025-09-04,18:30:06.589933,18:30:08.649628,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['18:30:06.722244', '18:30:06.966543', '18:30:07.131524', '18:30:07.375930', '18:30:07.539542', '18:30:07.783058']"
2025-09-04,18:30:11.967681,18:30:14.010777,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['18:30:12.027745', '18:30:12.272841', '18:30:12.518189', '18:30:12.761743', '18:30:13.006748', '18:30:13.170228']"
2025-09-04,18:30:16.846911,18:30:24.851469,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['18:30:16.978301', '18:30:17.221973', '18:30:17.385154', '18:30:17.628644', '18:30:17.872112', '18:30:18.035576']"
2025-09-04,18:30:28.088271,18:30:30.030510,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['18:30:28.296945', '18:30:28.460136', '18:30:28.623447', '18:30:28.787358', '18:30:29.030494', '18:30:29.193387']"
2025-09-04,18:30:32.675723,18:30:34.822895,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['18:30:32.810821', '18:30:33.053809', '18:30:33.297787', '18:30:33.542485', '18:30:33.786960', '18:30:33.950859']"
2025-09-04,18:30:37.720691,18:30:45.659548,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['18:30:37.780991', '18:30:37.945916', '18:30:38.189950', '18:30:38.355188', '18:30:38.599055', '18:30:38.842195']"
2025-09-04,18:30:48.220716,18:30:56.461938,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['18:30:48.273270', '18:30:48.678660', '18:30:49.082088', '18:30:49.246385', '18:30:49.489609', '18:30:49.652767']"
2025-09-04,18:30:58.379481,18:31:06.418280,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['18:30:58.503933', '18:30:58.747974', '18:30:58.910988', '18:30:59.154913', '18:30:59.399527', '18:30:59.642727']"
2025-09-04,20:29:07.558626,20:29:10.416881,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:29:07.866231', '20:29:08.351284', '20:29:08.515822', '20:29:09.000819', '20:29:09.163834', '20:29:09.568720']"
2025-09-04,20:29:13.762329,20:29:22.054526,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:29:13.843022', '20:29:14.166969', '20:29:14.490115', '20:29:14.734144', '20:29:14.978366', '20:29:15.221698']"
2025-09-04,20:29:23.776109,20:29:32.077141,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:29:23.914471', '20:29:24.157967', '20:29:24.400978', '20:29:24.724332', '20:29:24.968992', '20:29:25.213169']"
2025-09-04,20:29:35.663967,20:29:39.490209,00082ECFD2,L1,no-go,3,14KHZ.npz,cr,"['20:29:35.803472', '20:29:35.967783', '20:29:36.210924', '20:29:36.375563']"
2025-09-04,20:32:16.404155,20:32:18.453204,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:32:16.473433', '20:32:16.798970', '20:32:16.964900', '20:32:17.127811', '20:32:17.371324', '20:32:17.616454']"
2025-09-04,20:32:21.638133,20:32:29.814283,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:32:21.698410', '20:32:22.023145', '20:32:22.265902', '20:32:22.510898', '20:32:22.754824', '20:32:22.998291']"
2025-09-04,20:32:31.285607,20:32:33.328718,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:32:31.339985', '20:32:31.583975', '20:32:31.827040', '20:32:31.991883', '20:32:32.236065', '20:32:32.480484']"
2025-09-04,20:32:36.211268,20:32:38.378585,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:32:36.268440', '20:32:36.513544', '20:32:36.836646', '20:32:37.001630', '20:32:37.244658', '20:32:37.487746']"
2025-09-04,20:32:41.101712,20:32:49.102552,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:32:41.157548', '20:32:41.323071', '20:32:41.566120', '20:32:41.809386', '20:32:42.054833', '20:32:42.298399']"
2025-09-04,20:32:51.740749,20:32:53.514557,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:32:51.782931', '20:32:51.946712', '20:32:52.109682', '20:32:52.353951', '20:32:52.516838', '20:32:52.679740']"
2025-09-04,20:32:56.519347,20:32:58.708257,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:32:56.641518', '20:32:56.885067', '20:32:57.209636', '20:32:57.374059', '20:32:57.618359', '20:32:57.861491']"
2025-09-04,20:33:01.682829,20:33:03.869106,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:33:01.893377', '20:33:02.056663', '20:33:02.299834', '20:33:02.543330', '20:33:02.786617', '20:33:03.029771']"
2025-09-04,20:33:07.231803,20:33:15.279632,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:33:07.289734', '20:33:07.453848', '20:33:07.697418', '20:33:07.940883', '20:33:08.183878', '20:33:08.426897']"
2025-09-04,20:33:16.665039,20:33:24.823559,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:33:16.796638', '20:33:17.039934', '20:33:17.203685', '20:33:17.447750', '20:33:17.771115', '20:33:18.014225']"
2025-09-04,20:33:26.969528,20:33:28.922270,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:33:27.020167', '20:33:27.183761', '20:33:27.426858', '20:33:27.670224', '20:33:27.915039', '20:33:28.078287']"
2025-09-04,20:33:35.723883,20:33:39.575247,00082ECFD2,L1,go,2,7KHZ.npz,miss,['20:33:35.884874']
2025-09-04,20:33:45.721988,20:33:49.573440,00082ECFD2,L1,go,2,7KHZ.npz,miss,"['20:33:47.958380', '20:33:48.125660', '20:33:48.370086', '20:33:48.534345', '20:33:48.698372']"
2025-09-04,20:34:53.711849,20:35:02.102118,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:34:54.092457', '20:34:54.255165', '20:34:54.578346', '20:34:54.744805', '20:34:54.988661', '20:34:55.313228']"
2025-09-04,20:35:19.299244,20:35:23.146363,00082ED4D6,L1,go,2,7KHZ.npz,miss,"['20:35:19.924049', '20:35:20.086947', '20:35:20.251340', '20:35:21.296325', '20:35:21.461032']"
2025-09-04,20:35:27.450351,20:35:36.484152,00082ED4D6,L1,no-go,3,14KHZ.npz,fa,"['20:35:27.495059', '20:35:29.026739', '20:35:29.192466', '20:35:29.357487', '20:35:29.522829', '20:35:29.687212']"
2025-09-04,20:35:39.176903,20:35:41.500061,00082ED4D6,L1,go,2,7KHZ.npz,hit,"['20:35:39.801398', '20:35:39.965283', '20:35:40.129641', '20:35:40.293803', '20:35:40.461454', '20:35:40.625455']"
2025-09-04,20:35:43.509711,20:35:46.083899,00082ED4D6,L1,go,2,7KHZ.npz,hit,"['20:35:44.208544', '20:35:44.457948', '20:35:44.621912', '20:35:44.865104', '20:35:45.028019', '20:35:45.191094']"
2025-09-04,20:35:48.004722,20:35:51.819199,00082ED4D6,L1,no-go,3,14KHZ.npz,cr,"['20:35:48.060083', '20:35:48.223450']"
2025-09-04,20:35:53.839865,20:35:56.138864,00082ED4D6,L1,go,2,7KHZ.npz,hit,"['20:35:54.363263', '20:35:54.527475', '20:35:54.691323', '20:35:54.854363', '20:35:55.097408', '20:35:55.260504']"
2025-09-04,20:35:57.925211,20:36:01.757317,00082ED4D6,L1,no-go,3,14KHZ.npz,cr,"['20:35:57.980748', '20:35:58.144691']"
2025-09-04,20:36:04.859144,20:36:13.436382,00082ED4D6,L1,no-go,3,14KHZ.npz,fa,"['20:36:05.807523', '20:36:05.971968', '20:36:06.134934', '20:36:06.297892', '20:36:06.461388', '20:36:06.624662']"
2025-09-04,20:36:14.698863,20:36:16.986182,00082ED4D6,L1,go,2,7KHZ.npz,hit,"['20:36:15.237888', '20:36:15.402948', '20:36:15.566110', '20:36:15.729851', '20:36:15.973230', '20:36:16.136519']"
2025-09-04,20:36:20.799509,20:36:23.027620,00082ED4D6,L1,go,2,7KHZ.npz,hit,"['20:36:21.333713', '20:36:21.496510', '20:36:21.661402', '20:36:21.825456', '20:36:21.989470', '20:36:22.152455']"
2025-09-04,20:36:25.024353,20:36:28.830534,00082ED4D6,L1,no-go,3,14KHZ.npz,cr,['20:36:25.153043']
2025-09-04,20:36:31.121732,20:36:33.510381,00082ED4D6,L1,go,2,7KHZ.npz,hit,"['20:36:31.737961', '20:36:31.902549', '20:36:32.145721', '20:36:32.308818', '20:36:32.471912', '20:36:32.634739']"
2025-09-04,20:36:35.519454,20:36:39.337035,00082ED4D6,L1,no-go,3,14KHZ.npz,cr,"['20:36:35.962621', '20:36:36.126005', '20:36:36.289428', '20:36:36.452560', '20:36:36.616142']"
2025-09-04,20:36:44.956760,20:36:48.782232,00082ED4D6,L1,no-go,3,14KHZ.npz,cr,[]
2025-09-04,20:36:50.922260,20:36:54.720070,00082ED4D6,L1,no-go,3,14KHZ.npz,cr,[]
2025-09-04,20:38:02.843113,20:38:05.259385,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:38:03.301351', '20:38:03.470944', '20:38:03.715156', '20:38:03.879467', '20:38:04.044287', '20:38:04.369167']"
2025-09-04,20:38:07.540327,20:38:15.697281,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:38:07.597455', '20:38:07.842109', '20:38:08.085233', '20:38:08.408591', '20:38:08.653440', '20:38:08.896408']"
2025-09-04,20:39:13.677376,20:39:15.883392,00082ED4D6,L1,go,2,7KHZ.npz,hit,"['20:39:14.155128', '20:39:14.318847', '20:39:14.481643', '20:39:14.645492', '20:39:14.889064', '20:39:15.052175']"
2025-09-04,20:39:17.762947,20:39:19.496136,00082ED4D6,L1,go,2,7KHZ.npz,hit,"['20:39:17.816265', '20:39:17.980720', '20:39:18.143762', '20:39:18.306866', '20:39:18.478652', '20:39:18.643090']"
2025-09-04,20:39:21.212287,20:39:23.153135,00082ED4D6,L1,go,2,7KHZ.npz,hit,"['20:39:21.265379', '20:39:21.431056', '20:39:21.594153', '20:39:21.917568', '20:39:22.082833', '20:39:22.326239']"
2025-09-04,20:39:25.073049,20:39:34.565537,00082ED4D6,L1,no-go,3,14KHZ.npz,fa,"['20:39:25.126152', '20:39:25.290039', '20:39:25.452721', '20:39:25.615352', '20:39:25.859284', '20:39:27.708295']"
2025-09-04,20:41:34.979462,20:41:43.186030,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:41:35.060651', '20:41:35.224634', '20:41:35.548401', '20:41:35.791738', '20:41:36.116542', '20:41:36.359625']"
2025-09-04,20:42:20.496196,20:42:28.556206,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:42:20.786553', '20:42:20.950612', '20:42:21.194577', '20:42:21.359094', '20:42:21.522441', '20:42:21.765589']"
2025-09-04,20:42:30.207401,20:42:32.419148,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:42:30.362278', '20:42:30.605332', '20:42:30.851280', '20:42:31.097756', '20:42:31.343794', '20:42:31.586983']"
2025-09-04,20:42:35.067092,20:42:43.484288,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:42:35.275166', '20:42:35.518229', '20:42:35.762578', '20:42:36.088585', '20:42:36.332077', '20:42:36.656847']"
2025-09-04,20:42:45.412418,20:42:54.400291,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:42:45.876534', '20:42:46.039833', '20:42:46.283980', '20:42:46.447915', '20:42:46.691524', '20:42:47.575790']"
2025-09-04,20:42:55.738985,20:43:03.631912,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:42:55.786250', '20:42:55.950449', '20:42:56.113385', '20:42:56.356736', '20:42:56.521386', '20:42:56.764667']"
2025-09-04,20:43:06.081849,20:43:14.348380,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:43:06.530380', '20:43:06.693487', '20:43:06.856623', '20:43:07.099682', '20:43:07.263250', '20:43:07.507037']"
2025-09-04,20:43:34.546541,20:43:42.323652,00082ED4D6,L1,no-go,3,14KHZ.npz,fa,"['20:43:34.605182', '20:43:34.769735', '20:43:34.932671', '20:43:35.175571', '20:43:35.339061', '20:43:35.504719']"
2025-09-04,20:44:19.815575,20:44:23.645335,00082ED4D6,L1,no-go,3,14KHZ.npz,cr,"['20:44:19.879102', '20:44:20.043430']"
2025-09-04,20:44:24.905469,20:44:28.732576,00082ED4D6,L1,no-go,3,14KHZ.npz,cr,"['20:44:24.954544', '20:44:25.120391', '20:44:25.283161', '20:44:25.446164']"
2025-09-04,20:47:56.703219,20:48:05.097634,00082ED4D6,L1,no-go,3,14KHZ.npz,fa,"['20:47:56.854986', '20:47:57.019591', '20:47:57.184721', '20:47:57.348981', '20:47:58.074240', '20:47:58.238504']"
2025-09-04,20:48:06.400758,20:48:14.566216,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:48:06.527159', '20:48:06.690336', '20:48:06.933460', '20:48:07.177380', '20:48:07.421722', '20:48:07.745181']"
2025-09-04,20:48:16.440777,20:48:24.556079,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:48:16.498361', '20:48:16.661746', '20:48:17.067015', '20:48:17.231331', '20:48:17.475011', '20:48:17.719207']"
2025-09-04,20:48:53.182062,20:49:01.211372,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:48:53.256139', '20:48:53.418881', '20:48:53.742068', '20:48:53.905094', '20:48:54.069024', '20:48:54.394792']"
2025-09-04,20:49:03.947732,20:49:11.741848,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:49:04.004560', '20:49:04.169122', '20:49:04.331947', '20:49:04.496256', '20:49:04.659055', '20:49:04.904202']"
2025-09-04,20:49:13.040352,20:49:21.478317,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:49:13.094078', '20:49:13.257044', '20:49:13.501275', '20:49:13.745789', '20:49:14.311912', '20:49:14.634908']"
2025-09-04,20:52:25.651173,20:52:34.007208,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:52:25.797894', '20:52:25.960822', '20:52:26.123887', '20:52:26.288040', '20:52:26.451053', '20:52:27.176065']"
2025-09-04,20:52:44.410531,20:52:46.359049,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:52:44.463692', '20:52:44.627598', '20:52:44.870894', '20:52:45.194977', '20:52:45.359967', '20:52:45.525033']"
2025-09-04,20:52:48.908326,20:52:57.065526,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:52:48.962420', '20:52:49.125917', '20:52:49.449543', '20:52:49.697134', '20:52:50.022489', '20:52:50.265718']"
2025-09-04,20:52:59.077896,20:53:01.066607,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:52:59.132104', '20:52:59.375417', '20:52:59.538092', '20:52:59.782155', '20:52:59.945114', '20:53:00.188167']"
2025-09-04,20:53:03.758141,20:53:05.940281,00082ECFD2,L1,go,2,7KHZ.npz,hit,"['20:53:03.811162', '20:53:03.976819', '20:53:04.301334', '20:53:04.546589', '20:53:04.871643', '20:53:05.114812']"
2025-09-04,20:53:07.991185,20:53:16.265115,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:53:08.209369', '20:53:08.452569', '20:53:08.696057', '20:53:08.940696', '20:53:09.183748', '20:53:09.427098']"
2025-09-04,20:53:19.010119,20:53:27.329885,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:53:19.216391', '20:53:19.619898', '20:53:19.864262', '20:53:20.107280', '20:53:20.350333', '20:53:20.513406']"
2025-09-04,20:53:28.763238,20:53:36.614678,00082ECFD2,L1,no-go,3,14KHZ.npz,fa,"['20:53:28.821491', '20:53:28.985116', '20:53:29.229282', '20:53:29.393563', '20:53:29.639431', '20:53:29.803744']"
