date,start time,end time,mouse ID,level,go\no-go,stim index,stim name,score,licks_time
2025-09-07,15:18:26.670583,15:18:30.516875,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:19:36.343098,15:19:40.156570,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:19:45.461593,15:19:49.302347,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:26:16.425384,15:26:20.310940,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:26:21.642843,15:26:25.477860,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:26:27.336516,15:26:31.171603,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:27:02.128139,15:27:05.974498,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:27:22.456762,15:27:26.308682,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:27:28.439001,15:27:32.290205,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:30:42.373952,15:30:46.196380,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:39:57.594077,15:40:01.407138,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:40:02.835595,15:40:06.658466,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:44:01.807643,15:44:05.654869,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:44:07.487057,15:44:11.306868,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:44:13.941228,15:44:17.832995,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:44:20.451036,15:44:24.270128,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:45:24.061073,15:45:27.886355,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:45:32.472075,15:45:36.287591,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:45:50.721897,15:45:54.545342,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:46:00.929279,15:46:04.768203,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:46:06.202630,15:46:10.027768,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:46:12.401839,15:46:16.227709,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:46:52.131952,15:46:55.972459,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:46:57.581850,15:47:01.400176,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:47:05.487562,15:47:09.310594,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:48:12.528742,15:48:16.362036,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:48:17.667554,15:48:21.485533,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:48:24.778349,15:48:27.959392,0007DEFBE1,TA,go,1,7-07.npz,hit,['15:48:27.073537']
2025-09-07,15:48:30.575479,15:48:31.839074,0007DEFBE1,TA,go,1,7-07.npz,hit,['15:48:30.884369']
2025-09-07,15:48:33.033241,15:48:34.873729,0007DEFBE1,TA,go,1,7-07.npz,hit,['15:48:34.039160']
2025-09-07,15:48:37.424026,15:48:39.934578,0007DEFBE1,TA,go,1,7-07.npz,hit,['15:48:39.014804']
2025-09-07,15:48:44.030635,15:48:45.640523,0007DEFBE1,TA,go,1,7-07.npz,hit,['15:48:44.733699']
2025-09-07,15:49:02.258757,15:49:04.220554,0007DEFBE1,TA,go,1,7-07.npz,hit,['15:49:03.366734']
2025-09-07,15:49:12.558078,15:49:14.403788,0007DEFBE1,TA,go,1,7-07.npz,hit,['15:49:13.563062']
2025-09-07,15:49:15.694056,15:49:19.510718,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:49:33.236372,15:49:37.094098,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:50:54.947347,15:50:58.790511,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:51:00.082784,15:51:01.430503,0007DEFBE1,TA,go,1,7-07.npz,hit,['15:51:00.534764']
2025-09-07,15:51:02.750834,15:51:03.993032,0007DEFBE1,TA,go,1,7-07.npz,hit,['15:51:02.799757']
2025-09-07,15:51:05.254682,15:51:09.081055,0007DEFBE1,TA,go,1,7-07.npz,miss,[]
2025-09-07,15:54:36.692984,15:54:40.612297,0007DEFBE1,TA,go,1,7-07.npz,hit,['15:54:39.805664']
