date,start time,end time,mouse ID,level,go\no-go,stim index,stim name,score,licks_time
2025-08-26,13:06:34.380668,13:06:38.250012,0007DECB4A,L1,go,2,7KHZ.npz,miss,[]
2025-08-26,13:06:40.258598,13:06:44.014438,0007DECB4A,L1,go,2,7KHZ.npz,miss,[]
2025-08-26,13:06:56.436827,13:07:00.309760,0007DECB4A,L1,no-go,3,14KHZ.npz,cr,[]
2025-08-26,13:08:35.288591,13:08:39.198974,0007DECB4A,L1,go,2,7KHZ.npz,miss,[]
2025-08-26,13:13:45.883732,13:13:49.712345,0007DECB4A,L1,go,2,7KHZ.npz,miss,[]
2025-08-26,13:14:08.546863,13:14:12.402960,0007DECB4A,L1,go,2,7KHZ.npz,miss,[]
2025-08-26,13:14:14.531052,13:14:18.383073,0007DECB4A,L1,no-go,3,14KHZ.npz,cr,[]
2025-08-26,13:14:19.918890,13:14:23.783588,0007DECB4A,L1,no-go,3,14KHZ.npz,cr,[]
2025-08-26,13:14:31.669394,13:14:33.531542,0007DECB4A,L1,go,2,7KHZ.npz,hit,"['13:14:31.872562', '13:14:32.036542', '13:14:32.203553', '13:14:32.369553', '13:14:32.533546', '13:14:32.698363']"
2025-08-26,13:14:35.784556,13:14:37.944084,0007DECB4A,L1,go,2,7KHZ.npz,hit,"['13:14:36.308123', '13:14:36.471730', '13:14:36.635733', '13:14:36.804105', '13:14:36.969553', '13:14:37.134340']"
2025-08-26,13:14:43.228196,13:14:51.223821,0007DECB4A,L1,no-go,3,14KHZ.npz,fa,"['13:14:43.588146', '13:14:43.751571', '13:14:43.915327', '13:14:44.081610', '13:14:44.248488', '13:14:44.415533']"
2025-08-26,13:14:52.792878,13:14:55.440796,0007DECB4A,L1,go,2,7KHZ.npz,hit,"['13:14:53.799411', '13:14:53.963132', '13:14:54.126946', '13:14:54.291150', '13:14:54.454763', '13:14:54.618499']"
2025-08-26,13:14:57.381326,13:15:05.366988,0007DECB4A,L1,no-go,3,14KHZ.npz,fa,"['13:14:57.667891', '13:14:57.911564', '13:14:58.075342', '13:14:58.239195', '13:14:58.404127', '13:14:58.569561']"
2025-08-26,13:16:40.057891,13:16:49.222211,0007DECB4A,L1,no-go,3,14KHZ.npz,fa,"['13:16:41.613399', '13:16:41.774931', '13:16:41.936785', '13:16:42.098892', '13:16:42.260455', '13:16:42.422001']"
2025-08-26,14:50:20.285506,14:50:24.158331,0007DECB4A,L1,go,2,7KHZ.npz,miss,[]
2025-08-26,14:50:28.879270,14:50:32.758826,0007DECB4A,L1,go,2,7KHZ.npz,miss,[]
2025-08-26,14:50:35.877230,14:50:44.731565,0007DECB4A,L1,no-go,3,14KHZ.npz,fa,"['14:50:37.212220', '14:50:37.381555', '14:50:37.625426', '14:50:37.788916', '14:50:37.952368']"
2025-08-26,14:52:40.167055,14:52:49.408392,0007DECB4A,L1,no-go,3,14KHZ.npz,fa,"['14:52:42.215826', '14:52:42.382344', '14:52:42.626351']"
2025-08-26,14:52:53.362706,14:52:57.231559,0007DECB4A,L1,no-go,3,14KHZ.npz,cr,[]
2025-08-26,14:53:07.477073,14:53:15.169677,0007DECB4A,L1,no-go,3,14KHZ.npz,fa,"['14:53:07.934241', '14:53:08.178345', '14:53:08.341949']"
2025-08-26,14:53:40.176329,14:53:42.529661,0007DECB4A,L1,go,2,7KHZ.npz,hit,"['14:53:41.265671', '14:53:41.507765', '14:53:41.749350']"
2025-08-26,14:53:56.537685,14:54:04.257982,0007DECB4A,L1,no-go,3,14KHZ.npz,fa,"['14:53:57.137243', '14:53:57.299060', '14:53:57.461517']"
